Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
European Union,EUU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.7332645029547,45.3306486881693,45.2012221706122,45.0773894531977,45.2211681456406,45.2078664052869,45.3894751392127,45.4888860634347,45.7504568326122,46.1746972202488,46.4606368015468,46.5013125225742,46.8491593886143,47.2990204602386,47.5214917462543,47.9685235950452,48.3500605464092,48.5967201808278,48.9074417854275,48.9988701064696,49.2908946740748,49.5287284531467,49.9290364700699,50.0785450169923,50.2179894107555,50.2645458917278,50.4299824512816,50.6711889450128,50.7675407177465,50.9222579859141,50.2598250287703
European Union,EUU,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,82.35201,82.56359,83.25554,86.14237,87.87781,88.03646,88.53078,88.36377,87.24938,87.45912,87.94779,88.8138,89.56276,90.0409,90.55896,91.57889,91.47178,91.07579,91.66863,91.80064,92.09045,91.20971,90.71215,90.97327,91.28471,91.66879,91.771,91.79638,91.82051,..,..
European Union,EUU,"Population, total",SP.POP.TOTL,420525030,421741276,422968989,424344744,425404352,426210050,426905134,427547651,428120105,428825949,429339162,429909307,430924112,432512916,434193248,435789139,437263803,438796003,440270719,441388573,442088310,441414078,442069839,442425741,442920819,443793218,444676652,445321060,446329890,446910453,446870959
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,15470.4188313504,15952.0428320658,17470.0725762899,15908.7868574488,16826.1354789831,19470.1067458278,19755.2496373622,18093.6263269449,18616.5171736497,18506.59904914,16976.0490801973,17230.651387574,18797.8149681186,23020.9595202843,26368.6821205483,27431.5034018556,29200.6008108727,33704.6864604922,37170.4298769943,33634.9363638006,33122.5582674613,35967.0114355608,33328.7719857616,34808.0025773528,35592.887487554,30769.090644109,31462.4341209885,33391.9679020533,36054.3954466385,35374.6443827131,34698.4032089427
Fragile and conflict affected situations,FCS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.7593183727536,58.9037433040018,58.8591409817607,58.695391987357,58.6250022290978,58.679809042982,58.5911105349327,58.4514226046134,58.3644834847882,58.3140823575719,58.2279002484638,58.0902960329243,57.8176147322497,57.5468615202821,57.3633497697126,57.2185978865429,56.9355393107698,56.6916777873616,56.3628988162626,56.0853486935644,55.8054917377876,55.7176143581604,55.3847855002575,55.2589062074258,54.9336951332169,54.5980899367308,54.1511351689719,53.4688649975375,53.0347156785774,52.3574857962047,51.0507358885409
Fragile and conflict affected situations,FCS,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,18.64144,18.64056,18.70485,19.02731,19.70813,19.95738,20.22982,20.75196,20.98226,22.02342,22.48416,22.76338,24.4589,25.94718,26.71143,27.65909,28.22813,29.46092,30.42637,31.18536,31.6387,32.3911,31.58323,31.90347,32.57299,32.92023,33.77905,33.78372,..,..
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,486723712,497970454,510691966,524592905,539513196,554041514,566796346,579354582,592889780,607064140,621080692,635481068,651226758,667644273,684007365,700820603,717975893,735110300,753058095,772015937,791371804,810972272,831065598,851404936,871345375,890869511,910836458,931222867,951851595,973035228,994901090
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1120.71457234619,774.289394805769,672.331353679055,667.014894490171,652.425218013759,776.542626985945,820.035358671253,898.381584078305,901.021068833428,656.861874793704,750.92074897408,718.194930414518,683.862456014444,702.403263694093,872.112687981737,1079.1629358163,1318.83234184649,1577.49031924303,1968.21501501874,1739.73065858229,2014.90119741003,2053.09769693024,2242.84085219764,2273.27217471253,2355.76885087242,1815.53207965872,1635.50703091345,1706.44326854085,1823.31230335011,1893.88268968493,1685.09795088858
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,63.8330770562187,63.9637293443929,63.9599806965787,63.826941280132,63.8500513451392,63.9517134039611,63.875363185886,63.7266140911301,63.6180366769049,63.5747936168074,63.5598939983336,63.5709773107045,63.5423607108395,63.4689942711881,63.4263825543447,63.3579336158565,63.0756343136117,62.8239720696719,62.5103914354287,62.2201248785182,61.952953966845,62.0214382366063,61.7728693020573,61.5643506920997,60.6546094756696,59.9917258360573,59.380394240065,58.639324774068,58.3375301727937,57.8677749190965,56.4280621772635
Heavily indebted poor countries (HIPC),HPC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,12.6759,12.62898,12.72591,13.05248,13.09863,13.17969,13.79844,14.30948,14.91729,15.44028,16.05972,16.72659,17.65551,18.79549,20.07638,21.53237,23.10107,24.37313,25.7815,26.81441,27.77527,28.21904,28.95092,29.97528,29.71216,30.11568,30.48065,..,..
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,361657937,371411648,382507617,394851493,406935718,418830100,431006940,443196153,455939263,469076891,481984327,495197350,509679981,524773987,539803501,555358929,571454590,587432384,604007702,621337653,638796398,656783491,675397557,694622934,714769441,735429414,756895035,779389964,802020674,824649053,847743308
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,459.369980351196,485.03440388315,357.755699404201,359.642575037076,298.542868071545,337.651253480987,357.637651710189,364.136781622447,365.949108030786,357.743970147461,376.321478266707,353.858263272282,373.078875404311,411.069440309349,463.519592646837,519.529152338157,592.554338124638,686.589220411177,793.845191590707,765.602716719911,808.777260698442,872.462990291189,880.279390859021,957.533745929686,983.371112213922,917.999801798178,900.498036025473,939.745532135346,977.345900504428,984.570661558163,968.074022023344
High income,HIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.1034856729202,50.3008239666455,50.2346730672937,49.9236212643215,49.9800202810606,50.0051397134905,50.1246896111416,50.2638231806581,50.1922828666955,50.8371701492077,51.0458609771612,50.9232107365346,51.125436038964,51.2340424895587,51.4101540565309,51.7310079534237,52.04085317318,52.2044755277887,52.4103515898065,52.4008836497358,52.3881601703099,52.4358713083872,52.5879515273031,52.6236316989347,52.749606628285,52.7481118005465,52.9771238211029,53.1927946836866,53.4890982191444,53.7861894686916,53.1121741127279
High income,HIC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,77.29252,78.26223,79.45208,81.70531,83.54604,84.21885,84.53154,84.6808,84.34303,84.11826,84.58834,85.54786,85.44178,86.92639,87.82023,88.37045,88.18429,87.99102,88.21791,88.58001,88.55204,88.70855,88.92552,89.16642,89.86311,90.6114,90.8785,91.19571,91.268,..,..
High income,HIC,"Population, total",SP.POP.TOTL,1182189938,1190620651,1199265189,1207321941,1214865410,1222056185,1229173347,1236130404,1242897726,1249367360,1255696330,1262093741,1268559564,1275200577,1282168195,1289125857,1296891494,1305578110,1314671040,1322754052,1328657754,1334557663,1342428400,1350149879,1357496263,1366013616,1374284415,1380319892,1385103279,1389779202,1393490142
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,16565.257781156,17357.2402715603,18452.6885337746,18458.9985018763,19620.7179368089,21643.4432326428,21690.7945864776,21217.2844986845,21072.8034679411,21956.8954733243,22351.8560153139,22061.970110125,22907.4284673334,25580.3970735603,28420.7430069092,30015.3251359479,31668.7186184057,34616.7314109661,36852.9864909598,34068.4220601574,35725.9211082153,38728.2209958174,38632.5165717734,38968.5243253254,39409.7327768196,36571.192904688,37055.7538854894,38782.9175406853,41079.7872699609,41351.4989053257,40219.1360185556
IBRD only,IBD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.2224606984874,51.9510883322912,51.8057606551111,51.4162371757923,51.3470466031431,51.2998491647902,51.1202587150319,51.0058506052177,50.9725320058928,51.0708328680297,50.964801687167,50.7587566738171,50.5362339085013,50.3993519042949,50.276555604992,50.2129227274217,49.746875355538,49.5025258804033,48.9586268240944,48.5485960103718,47.958531087112,47.6859810856941,47.3768161448453,47.0640877418991,46.8688404023642,46.7923647504828,46.6688009333721,46.488934958861,46.3384626440401,46.1989560759744,44.6255828156488
IBRD only,IBD,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,54.29885,54.75221,55.89123,56.92756,57.97407,59.36224,60.70912,61.97822,62.94343,64.54209,65.79526,66.6165,68.6195,70.6226,71.45665,73.03925,74.10299,74.02076,73.91245,74.4906,74.77997,..,..
IBRD only,IBD,"Population, total",SP.POP.TOTL,3455533853,3513390696,3568890021,3622924380,3675872938,3728290191,3780446473,3832391543,3884078902,3934521819,3983328255,4031080605,4077229003,4122775918,4168676771,4214082145,4258827055,4302067550,4346234014,4391389527,4436714947,4483152627,4532140278,4582036746,4630723215,4676922961,4721753602,4765998583,4807240463,4845361414,4878606096
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,1053.47573521699,1005.91224788915,1034.45721303998,1085.00535301707,1179.87906230366,1320.29604217384,1421.84824631583,1487.61431287431,1428.9119104702,1374.57570876055,1477.57863078018,1481.28228268926,1487.09546187769,1652.00010067167,1946.09749771784,2299.03457818262,2698.45369608291,3318.3394793153,3941.12219376402,3786.4136045396,4557.20920307518,5338.49008833531,5614.90444436222,5865.32264205042,6002.37718511697,5572.51411128581,5560.96329446574,6080.71326559023,6429.48761275569,6517.95432240943,6236.68120499036
IDA & IBRD total,IBT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.8830760393324,51.7147050820627,51.5922060073116,51.2892051730479,51.2623761070117,51.1922350791726,51.0691094421271,50.9941867492795,50.9948769857889,51.0752367029941,50.988242701368,50.805296647353,50.6065646921823,50.4944973689177,50.3927672086818,50.3336263438215,49.9333589253785,49.7380142958306,49.3087871265822,49.0363512896449,48.6247571813799,48.4215452820937,48.1434098073177,47.8886316162631,47.6826701238065,47.6212584451238,47.4646972198618,47.3048676579135,47.1678604141104,47.0795887627646,45.7392844989773
IDA & IBRD total,IBT,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,46.98367,47.42636,48.48688,49.47115,50.41031,51.57651,52.61699,53.52267,54.30229,55.41123,56.33168,57.06375,58.65158,59.99452,60.63106,61.7544,62.6317,62.68639,62.77908,63.23263,63.23281,..,..
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,4330689753,4411587746,4491324220,4570777029,4649243135,4727566480,4806199043,4884731621,4963254080,5040645749,5116723507,5192348770,5267145775,5341840046,5417128229,5492481030,5568236362,5643505923,5720065907,5797994405,5876645582,5956718993,6038998236,6120535080,6201723115,6281111240,6360340293,6440236993,6518316997,6594502842,6666779721
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,927.944175947905,893.387197740169,902.933381687459,943.599198131938,1017.98737351606,1142.90762772374,1233.55746665186,1285.79062862505,1239.71365194239,1162.57288855847,1251.56950234537,1248.71606750651,1256.0080855801,1391.63241196511,1632.39782025839,1918.53697731598,2246.05679380174,2740.42868474932,3242.34945163635,3106.56477327798,3712.16834474718,4320.70980905537,4529.03358074522,4729.04246964317,4841.00103049456,4494.44119703311,4467.69831583104,4853.16565473343,5111.82139451166,5169.58132257986,4932.64621363092
IDA blend,IDB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.2711827990842,48.2472368863785,48.3998338138691,48.6484590642691,48.8774059611747,48.197671740183,48.5964623167983,49.000442165463,49.0624834839174,49.2157650529847,49.3320844944539,49.2432014147877,49.1348573786389,49.3461160967813,49.5008916943617,49.590681588586,49.7012087439382,49.66456042127,49.6265042192393,49.8643483641626,50.1135306547174,50.1902708341015,50.3486012819282,50.4442177654811,50.5217350762246,50.9189944212452,50.652428744517,50.1654978843911,49.6260827545557,50.0024659194396,49.9579156499203
IDA blend,IDB,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,27.77282,27.51277,27.70499,28.5431,28.96032,29.58017,31.16369,31.45523,32.94708,33.2981,34.75726,36.13247,37.54153,37.31798,37.19538,38.49956,39.5244,39.44573,41.30701,42.05045,42.98152,..,..
IDA blend,IDB,"Population, total",SP.POP.TOTL,300366368,309491517,318337815,327140314,336096421,345327214,354861820,364489851,374262946,384018319,394129957,404662385,414935066,425311302,436147454,447132945,458394453,470476526,482975881,495610570,508422508,520984443,532980174,544442648,555868551,567234056,578463670,590024074,601951913,614017319,626440308
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,529.404916195772,549.392090560243,519.424692525178,535.677537498967,568.230403304497,774.06713447647,925.68759253698,943.884289989592,964.261115927121,530.013925634538,619.918741743932,602.984506477417,645.058499170952,712.384905475863,837.271595060677,958.118443985857,1149.05293779951,1296.37968261181,1480.0492918129,1350.27054301643,1535.4341798865,1705.80920373982,1844.38819134316,1968.06178223368,2095.05635792155,1947.83629776554,1790.52401341516,1804.57402176769,1869.41970744766,1878.13375771486,1735.42504387769
IDA only,IDX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.8116136004113,51.8139296577784,51.7271178167842,51.7564583413549,51.8988137828815,51.9911472142569,51.9917680070725,51.9419821337516,52.1408763295504,52.0660277087614,52.0007946189851,51.9212529445656,51.8278956483028,51.7029079268756,51.5972259810817,51.4831023499667,51.2168938867984,51.2259340252655,51.2700818690909,51.527545161586,51.7853199452387,51.7876538032076,51.4048279281234,51.25057214002,50.7822637771557,50.5088224070325,50.1692313738289,50.2294024770823,50.3103263549285,50.1829730155035,49.3027979737307
IDA only,IDX,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,15.18779,15.92764,16.5702,17.13433,17.80253,18.94715,19.75484,20.59943,21.84085,22.85927,24.09167,24.99658,25.90688,27.0216,27.04373,27.8201,28.77601,29.77278,30.60892,31.93847,33.32735,34.20627,35.36892,35.57375,36.4531,37.81075,38.34429,38.66645,37.76916,..,..
IDA only,IDX,"Population, total",SP.POP.TOTL,574789532,588705533,604096384,620712335,637273776,653949075,670890750,687850227,704912232,722105611,739265295,756605780,774981706,793752826,812304004,831265940,851014854,870961847,890856012,910994308,931508127,952581923,973877784,994055686,1015131349,1036954223,1060123021,1084214336,1109124621,1135124109,1161733317
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,385.319832881878,408.417079956295,330.691809963527,335.778369012415,322.747390131179,326.372230910622,334.821138879023,341.735570951424,343.435290377483,344.84332210265,371.764828536657,355.880238602174,368.625608108219,404.634017682854,450.513830804502,506.969882077692,573.442808464715,665.72178386213,788.662931963199,784.878419780089,875.365651321211,960.849916561978,944.953146548279,1003.61549472905,1046.78539713604,1023.94411088699,1058.23347491943,1116.07416051941,1160.50418891873,1194.07215693518,1179.86645615956
IDA total,IDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.2849761245979,50.6103755983412,50.6034351246615,50.7069551790635,50.8781826455576,50.7085128391871,50.841138622218,50.9426041982407,51.0928620557903,51.0943780126886,51.0892542133438,51.0041639198287,50.9045735464232,50.8941767077061,50.8766604478468,50.8316573988308,50.6946246511344,50.6869547464899,50.7014231475035,50.9510460290616,51.2051654037316,51.233303593962,51.0386748149653,50.9712743061679,50.6921727959226,50.6503317698917,50.3353918773565,50.2074849093787,50.0760866150925,50.1213048337175,49.526280074876
IDA total,IDA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,23.85018,24.43345,25.31212,26.19728,26.93838,27.87856,28.44141,29.05636,30.19647,30.96664,32.0151,33.35579,34.74546,35.24059,35.96327,36.54295,37.4741,38.34268,39.32804,39.79571,39.52295,..,..
IDA total,IDA,"Population, total",SP.POP.TOTL,875155900,898197050,922434199,947852649,973370197,999276289,1025752570,1052340078,1079175178,1106123930,1133395252,1161268165,1189916772,1219064128,1248451458,1278398885,1309409307,1341438373,1373831893,1406604878,1439930635,1473566366,1506857958,1538498334,1570999900,1604188279,1638586691,1674238410,1711076534,1749141428,1788173625
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,433.384977964424,455.431825068549,395.150276284717,404.147406687341,407.303654480177,482.341122162748,541.493968645973,552.60858712448,561.191289198506,408.379475408477,457.618115279638,441.622901078448,464.746959945568,511.727184634122,585.546860406566,664.759628012902,775.277128054754,887.12034967851,1031.72246345407,984.091657877983,1108.42805626479,1224.23282773791,1263.0860164259,1344.91303078657,1417.69621643476,1350.62840308024,1316.75105884171,1358.71074719415,1409.89867481954,1434.20463760134,1374.49201596905
Late-demographic dividend,LTE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,65.7000797639526,65.3274984100516,64.9835918739992,64.5688038473005,64.1695536128594,63.9060306160927,63.4372156839058,63.0810643495608,62.7558344098028,62.7242915812678,62.4568359616129,62.2442732456927,62.0997256541977,61.8538052034113,61.6635902702166,61.5586077275364,61.2717585081363,61.0522061419747,60.8202283333885,60.6536846359742,60.2759757087112,60.2641570886148,60.0205488763811,59.7520912795288,59.6397080149066,59.550939980767,59.3386738672327,59.1416855170346,58.9290861869719,58.7186528413739,57.1619667240333
Late-demographic dividend,LTE,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,68.54593,69.50003,69.96523,70.37404,70.31763,70.78396,71.96668,73.46097,74.29442,75.59074,76.57893,78.65586,80.50969,81.4094,80.85633,82.57053,85.13286,84.67427,84.80509,84.22266,84.63669,..,..
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,1844718134,1868272190,1890820460,1912010271,1932650915,1952702058,1972254664,1991505992,2010169496,2027628907,2043581322,2058600486,2072599555,2086139068,2099412663,2112603351,2126122277,2139958608,2153941306,2167303374,2179525352,2193171336,2209359324,2225083377,2241237489,2256276122,2271028438,2286095306,2298652685,2309164437,2316461820
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,1065.22141650739,1061.14332513877,1069.15173742038,1100.78762144106,1264.77930795509,1551.44962821501,1694.10143985416,1757.16502386409,1678.86839195317,1539.79220774502,1677.02042015966,1722.26457272874,1814.50101502187,2054.75734404791,2453.92165277793,2939.84370171836,3525.53751158752,4413.57640872645,5454.98529931036,5245.25352523725,6273.65791810552,7595.11474079685,8069.36106146732,8639.80228437874,8917.94695533798,8325.54664463079,8290.74162992553,9131.37216704566,9959.6655103541,10112.2012892771,9869.54019951006
Latin America & Caribbean,LCN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,42.4817098195773,42.7170366485701,43.4163305248438,44.195580490626,44.9193612127094,45.7625488793425,45.6185437161583,46.6861664641924,47.1657794134628,47.4394193165512,47.5615287541943,48.0664936151959,48.5094068853929,48.9976419355361,49.8170051913719,50.4845956561473,50.8234804598335,50.8710956610204,50.8583443734244,51.4322752184101,50.9413647535329,50.5691752383836,50.8898120165133,50.7111937667888,50.4307909114655,50.7748245519066,50.9294942072291,51.2169426681306,51.5691736062106,52.0773366532658,48.0192465328675
Latin America & Caribbean,LCN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,66.47982,66.95838,67.82463,68.8394,69.88445,68.35831,69.58987,70.72011,71.47666,71.91685,74.27278,75.00194,75.25359,75.47695,74.99047,77.9791,78.46832,78.4996,79.19809,78.93313,79.07735,..,..
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,440958144,449128999,457245250,465325731,473328616,481309028,489235073,497097004,504952583,512730984,520272118,527572583,534691591,541643365,548455563,555120780,561751999,568345245,574908733,581388129,587752505,594086829,600420316,606683307,612849401,618868462,624737786,630414986,635778081,640962372,645497651
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,2501.00478992429,2651.24611781095,2842.86409262767,3304.96850230963,3795.03681203502,4036.91288662666,4295.18484537009,4634.54776946872,4618.67022162367,4110.88378183589,4472.56266771556,4326.61919101622,3839.17786504896,3862.11885950834,4385.87702402571,5229.87337275506,6047.70417564268,7035.76512634042,8077.9247200875,7495.02210483155,9183.09564355141,10333.4116793797,10343.77598096,10490.1720152148,10582.047349709,8758.631461288,8460.65543617298,9308.69617088017,9032.03848276062,8830.22782156102,7445.29645309345
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,42.8577527304855,43.0100600770812,43.7005742164601,44.5296668370485,45.316315989862,46.1988730242222,45.9858009213409,47.1108242779567,47.5853674040755,47.9123069617977,48.0898386561527,48.6058052164215,49.1552234454746,49.7027769930337,50.5293803453263,51.0888970062896,51.3904662942991,51.407562392879,51.3115406407282,51.9426197588927,51.3451912447258,50.8370092088694,51.1335771500093,50.9378824992228,50.6051970730709,51.0257142271176,51.2322596328529,51.5966884281187,51.9761045947973,52.5924453672532,48.4837981916616
Latin America & Caribbean (excluding high income),LAC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,66.13697,66.55758,67.33614,68.3239,69.34028,67.6684,68.9402,70.11426,70.91648,71.43501,73.91372,74.72147,74.92335,75.18047,74.66772,77.69926,78.20254,78.21257,78.93966,78.71033,78.86107,..,..
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,392413347,399683088,406898894,414075451,421179547,428268339,435299542,442282724,449283157,456223550,462953688,469463143,475799008,481977727,488032486,494006571,499910627,505793340,511659365,517459947,523147480,528822706,534503260,540118712,545661592,551075145,556440282,561957179,567711159,573311679,578091505
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2425.45900040163,2561.13005895143,2729.07241663419,3232.89345032505,3757.13368248748,3937.41642727728,4230.16389838348,4542.98005339401,4507.53821110981,3936.83333039039,4290.89716965426,4122.79733565012,3658.16106394401,3686.28860127679,4149.53859335468,4960.45104377168,5717.84551213245,6672.17932226667,7623.43867782364,6981.20778828058,8637.62473414238,9979.98044298679,9823.23365099871,9971.16512159061,9905.72186751887,8307.33369621788,7975.72164827005,8811.13555430764,8468.20128438484,8266.47471229954,6892.38171560913
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,42.6974059667328,42.9722400552801,43.7282860424337,44.5629947105323,45.3095035853834,46.1742060905642,45.9925185833567,47.0752464365429,47.5639866637436,47.8092648327655,47.9286322434831,48.4316990560397,48.8765289263531,49.3631668103973,50.1975757564523,50.8476308639355,51.1641807275476,51.1997337435297,51.1794355767128,51.7495981255638,51.2588642342579,50.8700833574739,51.1909002012256,50.9986265899117,50.7042299693936,51.0462008130347,51.2002287024289,51.4907338561691,51.8445846215754,52.3685009462756,48.2541405166483
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,66.22071,66.66902,67.51834,68.51491,69.59586,67.99845,69.24023,70.37555,71.12619,71.58807,74.01598,74.79004,75.03588,75.29258,74.79326,77.82527,78.33547,78.38621,79.11001,78.84201,78.98677,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,426091608,434138780,442150885,450131381,458042874,465939463,473775482,481555614,489346270,497065139,504556065,511809816,518881965,525787222,532556401,539188798,545805913,552399650,558968822,565454932,571822092,578171855,584524334,590809938,597023419,603091701,609017063,614776664,620274430,625467307,630051021
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2428.56164059484,2591.12551176547,2789.46347181621,3260.45442767324,3745.77577327876,3984.63422233207,4256.72395136948,4593.92906599235,4564.44163394604,4029.37170507086,4388.92770674477,4222.97595866741,3714.37620951264,3728.72861070903,4252.83966458452,5103.97192245019,5926.88361616607,6927.88457871595,7989.38091957413,7386.60130680676,9114.95264435886,10277.044381301,10277.5033533738,10420.2573335148,10506.5803083213,8616.95753415631,8301.80532535391,9163.64829375482,8875.74361403055,8654.9472124286,7240.29672376392
Least developed countries: UN classification,LDC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.0350426581893,53.1959330690938,53.2526558725623,53.2531176296534,53.3920852158521,53.575819879378,53.6395104100439,53.6469099185575,53.6832708815235,53.695975343344,53.6460095486432,53.6056953443584,53.5409769526721,53.442560443665,53.3812133665768,53.3119812041868,53.1261116181201,53.2560020430271,53.3440983360261,53.6293401928797,53.9099572047129,53.8696448078748,53.5196393572125,53.1750678868376,52.5560243612211,52.1269258118413,51.7447996139147,51.805605947829,51.9382095635184,51.8396081228938,50.985972843074
Least developed countries: UN classification,LDC,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,12.23489,13.06968,13.83817,14.53872,15.40615,16.64963,17.61427,18.48274,19.81688,20.87408,22.07151,23.00724,23.8927,24.33862,24.19485,24.89336,25.86584,26.78616,27.63794,29.11726,30.58352,31.46895,32.75704,33.60878,34.7161,36.09961,36.67048,36.91462,35.80764,..,..
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,519693837,532595517,546905231,562489881,578028937,593609643,609407699,625267815,641401023,657616923,673630102,689878805,707266809,725111768,742717957,760741611,779230030,797516000,816268129,835687108,855348118,875685078,896684951,918269633,940284138,962508256,985414939,1008993468,1033110314,1058013514,1083636132
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,369.871781243454,390.656071880438,300.680555247546,302.718831569823,289.313723024052,288.893771869003,296.449651425398,301.776029113828,298.254151529124,299.930511959983,332.685920119081,313.129602224092,334.068451902288,368.995551236418,416.123757534458,481.381656351475,544.265857064955,637.561375383341,763.438840547043,738.611492420284,815.33186696013,908.84557481049,929.489014391782,986.62795159005,1035.12745031121,970.916596442798,963.946548212228,1030.33002221326,1072.37486063383,1104.18633151052,1088.70490856513
Low & middle income,LMY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.5819724601657,51.4107355955272,51.3098805421766,51.0784364248946,51.1394879303946,51.090857141859,50.999616724814,50.9676422427528,50.9909999277082,50.9393283621005,50.8353679378718,50.6706679523181,50.442623511462,50.3376240765893,50.198611217283,50.0997986854066,49.6563701703239,49.422992387484,48.9464156685834,48.6587415037528,48.1981468758856,47.9616831957619,47.6537141178144,47.3869999694908,47.1879008784072,47.1598068887102,47.0221481947793,46.8873634414624,46.7679339031658,46.7278513505448,45.3840763691047
Low & middle income,LMY,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,46.80208,47.24292,48.30969,49.30187,50.24468,51.42416,52.4879,53.39994,54.19374,55.31767,56.24784,56.98961,58.58402,59.93885,60.58257,61.70152,62.58371,62.63716,62.73325,63.19568,63.19792,..,..
